"","county_fips","Region.x","CO2_price_per_Mg_climate_benefit","ConvertedHa_Carboncrop","CDR_cumulative_Carboncrop","CDR_per_year_Carboncrop","Cost_USD_per_Mg_CDR_Carboncrop","ConvertedHa_Covercrop","CDR_cumulative_Covercrop","CDR_per_year_Covercrop","Cost_USD_per_Mg_CDR_Covercrop","ConvertedHa_FieldBorder","CDR_cumulative_FieldBorder","CDR_per_year_FieldBorder","Cost_USD_per_Mg_CDR_FieldBorder","CroplandAreaHa","TotalCountyAreaHa","Region.y","Combined_CDR_cumulative","Combined_CDR_cumulative_per_ha_cropland","Combined_CDR_per_year","Combined_CDR_per_year_per_ha_cropland"
"1637",31033,"Lower Midwest",40,4361.67110263003,41905.1023339588,2976.01544330752,94.5301913185961,0,0,0,NA,0,0,0,NA,213982.598138406,309764.6971,"Lower Midwest",41905.1023339588,0.195834159873385,2976.01544330752,0.0139077451587096
"1638",31035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104999.595305544,148222.2881,"Lower Midwest",NA,NA,NA,NA
"1639",31037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97288.9518413598,106616.0691,"Lower Midwest",NA,NA,NA,NA
"1640",31039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133605.827600162,147764.5345,"Lower Midwest",NA,NA,NA,NA
"1641",31041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195012.545528126,667075.7181,"Lower Midwest",NA,NA,NA,NA
"1642",31043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61148.9275596924,68447.2104,"Lower Midwest",NA,NA,NA,NA
"1643",31045,"Upper Rocky Mountains",40,589.677413727513,6819.13013888518,499.386008137556,142.626250777406,0,0,0,NA,0,0,0,NA,70631.7280453258,361663.6214,"Upper Rocky Mountains",6819.13013888518,0.0965448577799089,499.386008137556,0.00707027878203815
"1644",31047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122890.327802509,262380.9793,"Lower Midwest",NA,NA,NA,NA
"1645",31049,"Lower Midwest",40,2838.19994436074,26051.1374186612,1872.73656478741,89.974344349247,0,0,0,NA,0,0,0,NA,91790.3682719547,113920.8344,"Lower Midwest",26051.1374186612,0.283811231059422,1872.73656478741,0.020402321071846
"1646",31051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89760.8255766896,123312.0004,"Lower Midwest",NA,NA,NA,NA
"1647",31053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126449.210845811,137027.7209,"Lower Midwest",NA,NA,NA,NA
"1648",31055,"Lower Midwest",40,317.21722925856,4052.22582422036,284.368063324642,50.5062358607353,0,0,0,NA,0,0,0,NA,33015.3783893161,84539.113,"Lower Midwest",4052.22582422036,0.122737524811519,284.368063324642,0.00861320018723955
"1649",31057,"Lower Midwest",40,1693.46964200307,16829.9720169391,1241.69286759749,89.6600837236129,0,0,0,NA,0,0,0,NA,85172.3998381222,238195.6204,"Lower Midwest",16829.9720169391,0.197598894112717,1241.69286759749,0.0145785826154651
"1650",31059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123563.739376771,149020.2741,"Lower Midwest",NA,NA,NA,NA
"1651",31061,"Lower Midwest",40,2355.44010317128,29976.9687623388,2235.03589369742,94.6170256186522,0,0,0,NA,0,0,0,NA,75682.3148522865,149135.586,"Lower Midwest",29976.9687623388,0.396089480360723,2235.03589369742,0.0295318119967613
"1652",31063,"Lower Midwest",40,3683.27212124443,32560.7519209167,2682.81867950634,132.312001562453,0,0,0,NA,0,0,0,NA,82478.7535410765,252428.3363,"Lower Midwest",32560.7519209167,0.394777449015408,2682.81867950634,0.0325273911683235
"1653",31065,"Lower Midwest",40,4364.13523033698,49501.94616001,3838.68243826633,102.34215405197,0,0,0,NA,0,0,0,NA,117952.650748685,186254.2306,"Lower Midwest",49501.94616001,0.419676419697265,3838.68243826633,0.0325442659736846
"1654",31067,"Lower Midwest",40,3415.50610013117,36665.2447475649,2635.35042915313,85.257996330815,0,0,0,NA,0,0,0,NA,181881.424524484,220527.3758,"Lower Midwest",36665.2447475649,0.201588726520169,2635.35042915313,0.0144893874459311
"1655",31069,"Lower Midwest",40,2116.8778314427,18084.6572214731,1281.41847873713,78.9568859917637,0,0,0,NA,0,0,0,NA,67312.8288142452,441687.5795,"Lower Midwest",18084.6572214731,0.268665832948116,1281.41847873713,0.0190367646303099
"1656",31071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26864.8320518009,147455.8344,"Lower Midwest",NA,NA,NA,NA
"1657",31073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60804.5325779037,118661.6217,"Lower Midwest",NA,NA,NA,NA
"1658",31075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20458.1141238365,201238.1803,"Upper Rocky Mountains",NA,NA,NA,NA
"1659",31077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63322.9461756374,147580.4204,"Lower Midwest",NA,NA,NA,NA
"1660",31079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110090.651558074,141514.3418,"Lower Midwest",NA,NA,NA,NA
"1661",31081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116010.117361392,140405.7517,"Lower Midwest",NA,NA,NA,NA
"1662",31083,"Lower Midwest",40,2078.34198508033,27309.7507850516,1998.13876787608,97.5620112247413,0,0,0,NA,0,0,0,NA,89291.3800080939,143347.1221,"Lower Midwest",27309.7507850516,0.305849800759895,1998.13876787608,0.0223777341966823
"1663",31085,"Lower Midwest",40,5347.98951988286,47800.8151206708,4681.46958601986,57.2039834706671,0,0,0,NA,0,0,0,NA,79185.3500607042,184682.1531,"Lower Midwest",47800.8151206708,0.603657306358137,4681.46958601986,0.0591204002057325
"1664",31087,"Lower Midwest",40,3202.35949923249,29329.1770677598,2286.58075323697,105.102478772949,0,0,0,NA,0,0,0,NA,92406.3132335087,183874.2669,"Lower Midwest",29329.1770677598,0.317393650297958,2286.58075323697,0.0247448542553454
"1665",31089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246035.6131121,624807.8964,"Lower Midwest",NA,NA,NA,NA
"1666",31091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2750.70821529745,186779.6117,"Upper Rocky Mountains",NA,NA,NA,NA
"1667",31093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72029.1380008094,147457.8451,"Lower Midwest",NA,NA,NA,NA
"1668",31095,"Lower Midwest",40,2047.68418164659,22220.8747053661,1602.58077680299,82.7954615125385,0,0,0,NA,0,0,0,NA,114827.600161878,147675.4309,"Lower Midwest",22220.8747053661,0.193515101543882,1602.58077680299,0.013956407471233
"1669",31097,"Lower Midwest",40,1446.22769094141,13210.2404100313,944.814524061235,96.456233966576,0,0,0,NA,0,0,0,NA,55712.2622420073,97402.9895,"Lower Midwest",13210.2404100313,0.23711549088866,944.814524061235,0.0169588253292799
"1670",31099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99123.0271145285,133706.3561,"Lower Midwest",NA,NA,NA,NA
"1671",31101,"Lower Midwest",40,3252.78423131193,28732.8425788941,2244.78163543994,124.147944321976,0,0,0,NA,0,0,0,NA,91734.1157426143,274990.324,"Lower Midwest",28732.8425788941,0.313218722895985,2244.78163543994,0.02447052132424
"1672",31103,"Lower Midwest",40,987.390213033258,12697.3522186451,870.080850298309,77.3241534175463,0,0,0,NA,0,0,0,NA,38696.4791582355,200225.7565,"Lower Midwest",12697.3522186451,0.328126808816993,870.080850298309,0.0224847549240959
"1673",31105,"Upper Rocky Mountains",40,711.041827690591,7389.53895537566,500.854308216114,111.31523930018,0,0,0,NA,393.199370204998,17875.0191153244,715.000764612977,60.3135339678277,166199.919061109,246551.7096,"Upper Rocky Mountains",25264.5580707001,0.152013058811483,1215.85507282909,0.00731561771929649
"1674",31107,"Lower Midwest",40,1626.67586412351,21764.6163391837,1520.41461832064,87.3870005455589,0,0,0,NA,0,0,0,NA,130939.295831647,287085.4403,"Lower Midwest",21764.6163391837,0.166219133843267,1520.41461832064,0.0116115991663457
"1675",31109,"Lower Midwest",40,1777.57853235344,19895.6437926832,1409.84493669624,88.8667111136581,0,0,0,NA,0,0,0,NA,146877.782274383,216927.297,"Lower Midwest",19895.6437926832,0.135457136434128,1409.84493669624,0.00959876241910096
"1676",31111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170623.229461756,664109.2845,"Lower Midwest",NA,NA,NA,NA
"1677",31113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16942.5333872926,147810.1945,"Lower Midwest",NA,NA,NA,NA
"1678",31115,"Lower Midwest",40,408.107621027408,6034.77683286068,415.957930327948,61.0114653312032,0,0,0,NA,0,0,0,NA,9732.49696479158,145951.3675,"Lower Midwest",6034.77683286068,0.620064599525916,415.957930327948,0.0427390762959108
"1679",31117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9199.91906110886,222546.0624,"Lower Midwest",NA,NA,NA,NA
"1680",31119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126298.664508296,148308.4608,"Lower Midwest",NA,NA,NA,NA
"1681",31121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81544.7187373533,126199.6225,"Lower Midwest",NA,NA,NA,NA
"1682",31123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98118.1707810603,368818.7959,"Lower Midwest",NA,NA,NA,NA
"1683",31125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64278.8344799676,114373.3233,"Lower Midwest",NA,NA,NA,NA
"1684",31127,"Lower Midwest",40,1658.49737020849,19132.4341678932,1341.33040109314,55.1751594822861,0,0,0,NA,0,0,0,NA,93067.5839740995,105510.0613,"Lower Midwest",19132.4341678932,0.205575704782642,1341.33040109314,0.0144124338874686
"1685",31129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100644.273573452,148964.5188,"Lower Midwest",NA,NA,NA,NA
"1686",31131,"Lower Midwest",40,2720.17671899201,33982.4221248193,2383.26469692666,63.1212697993504,0,0,0,NA,0,0,0,NA,133969.243221368,159456.169,"Lower Midwest",33982.4221248193,0.253658386863225,2383.26469692666,0.0177896406639291
"1687",31133,"Lower Midwest",40,1268.6351632214,13575.4577159016,982.708055319744,66.0058141695035,0,0,0,NA,0,0,0,NA,74360.5827600162,111647.8173,"Lower Midwest",13575.4577159016,0.18256255144898,982.708055319744,0.0132154431668622
"1688",31135,"Lower Midwest",40,6982.10888409299,72656.6313348163,5542.22347947091,82.1993363073,0,0,0,NA,0,0,0,NA,174853.095912586,228776.88,"Lower Midwest",72656.6313348163,0.415529567581345,5542.22347947091,0.0316964561053104
"1689",31137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112136.786726022,139804.8636,"Lower Midwest",NA,NA,NA,NA
"1690",31139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111372.318899231,148470.727,"Lower Midwest",NA,NA,NA,NA
"1691",31141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136143.666531769,174578.0718,"Lower Midwest",NA,NA,NA,NA
"1692",31143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91049.3727235937,113615.2511,"Lower Midwest",NA,NA,NA,NA
"1693",31145,"Lower Midwest",40,3354.01438018747,33599.7437488228,2686.97359139776,93.2768209441511,0,0,0,NA,0,0,0,NA,100439.498178875,185703.6304,"Lower Midwest",33599.7437488228,0.334527196551542,2686.97359139776,0.0267521606550888
"1694",31147,"Lower Midwest",40,2328.77931712748,27903.0397048955,1983.5882410248,63.9779362942199,0,0,0,NA,0,0,0,NA,110246.458923513,142926.13,"Lower Midwest",27903.0397048955,0.253096924630061,1983.5882410248,0.0179923079652017
"1695",31149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49119.3848644274,261146.6193,"Lower Midwest",NA,NA,NA,NA
"1696",31151,"Lower Midwest",40,2447.18143042835,28161.9573765688,2010.76740948435,83.8075423037353,0,0,0,NA,0,0,0,NA,123448.4014569,148681.2316,"Lower Midwest",28161.9573765688,0.228127355593188,2010.76740948435,0.0162883227790226
"1697",31153,"Lower Midwest",40,349.17574447822,4141.49854292679,287.662483722599,52.9499467862514,0,0,0,NA,1.6134097103677,67.9766432397133,2.71906572958853,78.9140661063919,37630.9186564144,61667.9952,"Lower Midwest",4209.4751861665,0.111862142527019,290.381549452188,0.00771656817904153
"1698",31155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176522.865236746,193971.5798,"Lower Midwest",NA,NA,NA,NA
"1699",31157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88274.3828409551,191557.6081,"Lower Midwest",NA,NA,NA,NA
"1700",31159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125638.203156617,147999.5692,"Lower Midwest",NA,NA,NA,NA
"1701",31161,"Upper Rocky Mountains",40,2165.34872266617,25356.761477142,1825.6488150543,86.5801427653311,0,0,0,NA,0,0,0,NA,121997.571833266,632186.227,"Upper Rocky Mountains",25356.761477142,0.207846443958713,1825.6488150543,0.0149646323907939
"1702",31163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64329.825981384,146555.2766,"Lower Midwest",NA,NA,NA,NA
"1703",31165,"Upper Rocky Mountains",40,652.08521272447,5925.78947123023,411.389692403628,123.222552207274,0,0,0,NA,0,0,0,NA,39513.1525698098,535278.5007,"Upper Rocky Mountains",5925.78947123023,0.149970050118397,411.389692403628,0.0104114621498957
"1704",31167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82441.5216511534,110750.0711,"Lower Midwest",NA,NA,NA,NA
"1705",31169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101579.927154998,148615.3254,"Lower Midwest",NA,NA,NA,NA
"1706",31171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2997.1671388102,184556.4903,"Lower Midwest",NA,NA,NA,NA
"1707",31173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83677.0538243626,101937.7275,"Lower Midwest",NA,NA,NA,NA
"1708",31175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69861.9991906111,147140.2764,"Lower Midwest",NA,NA,NA,NA
"1709",31177,"Lower Midwest",40,1112.3326643739,14569.0903364246,1041.96464576706,65.424942709763,0,0,0,NA,0,0,0,NA,87387.6972885471,100998.5085,"Lower Midwest",14569.0903364246,0.166717865196958,1041.96464576706,0.0119234706726117
"1710",31179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102648.725212465,114714.7,"Lower Midwest",NA,NA,NA,NA
"1711",31181,"Lower Midwest",40,2018.51328213577,25880.3113880879,1942.34468343438,92.0058823628729,0,0,0,NA,0,0,0,NA,83430.9995953055,148901.7942,"Lower Midwest",25880.3113880879,0.310200183548372,1942.34468343438,0.0232808511567165
"1712",31183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35523.6746256576,148971.7908,"Lower Midwest",NA,NA,NA,NA
"1713",31185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132438.688789964,148279.4081,"Lower Midwest",NA,NA,NA,NA
"1714",32001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19183.7312828814,1282084.7811,"Great Basin",NA,NA,NA,NA
"1715",32003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625.65762849049,2043928.1712,"Western Cities",NA,NA,NA,NA
"1716",32005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8896.3982193444,184014.7662,"Great Basin",NA,NA,NA,NA
"1717",32007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87014.5690004047,4447901.931,"Great Basin",NA,NA,NA,NA
"1718",32009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5846.62080129502,927705.0177,"Great Basin",NA,NA,NA,NA
"1719",32011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24194.2533387293,1081498.2421,"Great Basin",NA,NA,NA,NA
"1720",32013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64046.9445568596,2496953.5443,"Great Basin",NA,NA,NA,NA
"1721",32015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18887.0902468636,1429478.3161,"Great Basin",NA,NA,NA,NA
"1722",32017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8350.46539862404,2754034.2252,"Great Basin",NA,NA,NA,NA
"1723",32019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26349.251315257,518793.9862,"Great Basin",NA,NA,NA,NA
"1724",32021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877.377579927155,971577.747,"Great Basin",NA,NA,NA,NA
"1725",32023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9049.77741804937,4709093.9212,"Great Basin",NA,NA,NA,NA
"1726",32027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22982.5981384055,1563469.197,"Great Basin",NA,NA,NA,NA
"1727",32029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,68318.2692,"Great Basin",NA,NA,NA,NA
"1728",32031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000.40469445568,1635804.5234,"Great Basin",NA,NA,NA,NA
"1729",32033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15050.1821125051,2301635.6483,"Great Basin",NA,NA,NA,NA
"1730",32510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.957507082153,37434.1372,"Great Basin",NA,NA,NA,NA
"1731",33001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2117.76608660461,104077.9615,"Northeast",NA,NA,NA,NA
"1732",33003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1794.81991096722,241351.5434,"Northeast",NA,NA,NA,NA
"1733",33005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4333.46823148523,183036.725,"Northeast",NA,NA,NA,NA
"1734",33007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6213.67867260218,464792.3092,"Northeast",NA,NA,NA,NA
"1735",33009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6605.82760016188,442524.9894,"Northeast",NA,NA,NA,NA
"1736",33011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4718.73735329826,227019.1096,"Northeastern Cities",NA,NA,NA,NA
"1737",33013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7083.36705787131,241619.773,"Northeast",NA,NA,NA,NA
"1738",33015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4162.28247673007,180105.512,"Northeastern Cities",NA,NA,NA,NA
"1739",33017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2250.10117361392,95174.343,"Northeast",NA,NA,NA,NA
"1740",33019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4425.33387292594,139309.1317,"Northeast",NA,NA,NA,NA
"1741",34001,"Northeastern Cities",40,0.771699687174021,3.67424085105724,0.508656721462234,119.323455560076,NA,NA,NA,NA,NA,NA,NA,NA,7185.75475515985,143877.4368,"Northeastern Cities",NA,NA,NA,NA
"1742",34003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.716309186564,60291.8754,"Northeastern Cities",NA,NA,NA,NA
"1743",34005,"Northeastern Cities",40,13.436346870345,109.515755266757,9.05233425439425,109.721015881861,0,0,0,NA,82.7050533724717,3846.4829699033,153.859318796132,61.9183776048892,20127.8834479968,207015.7273,"Northeastern Cities",3955.99872517006,0.196543205120942,162.911653050526,0.00809382931252713
"1744",34007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2030.35208417645,57331.5345,"Northeastern Cities",NA,NA,NA,NA
"1745",34009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1556.85957102388,65143.7935,"Northeastern Cities",NA,NA,NA,NA
"1746",34011,"Northeastern Cities",40,6.01639261169385,53.2012161044651,4.05155880846558,109.914351164373,0,0,0,NA,119.592672544113,4581.0739553464,183.242958213856,76.3476008825531,20078.5107244031,125189.8249,"Northeastern Cities",4634.27517145086,0.230807714529267,187.294517022322,0.00932810802519765
"1747",34013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2816673411574,32655.7433,"Northeastern Cities",NA,NA,NA,NA
"1748",34015,"Northeastern Cities",40,3.55516581910615,31.4006914172399,2.36955301987223,114.416507076423,0,0,0,NA,84.6711393205134,3267.1999903842,130.687999615368,56.1931409087365,14407.9320113314,83397.6887,"Northeastern Cities",3298.60068180144,0.228943381965378,133.05755263524,0.00923502085730239
"1749",34017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11964.0822,"Northeastern Cities",NA,NA,NA,NA
"1750",34019,"Northeastern Cities",40,2.62359905707399,24.0402206956491,1.77923751419402,106.874849160057,0,0,0,NA,96.1623175758681,2422.82209198185,96.9128836792741,77.2283817915734,26548.3609874545,110808.6284,"Northeastern Cities",2446.8623126775,0.0921662287865444,98.6921211934681,0.0037174468600945
"1751",34021,"Northeastern Cities",40,1.73137440316714,15.6859063162292,1.1721412375695,107.617692688559,0,0,0,NA,24.0778526304225,838.661472904018,33.5464589161607,57.5771910335089,6390.12545528126,58129.7767,"Northeastern Cities",854.347379220247,0.133698060421357,34.7186001537302,0.00543316408992194
"1752",34023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4551.19384864427,80088.1307,"Northeastern Cities",NA,NA,NA,NA
"1753",34025,"Northeastern Cities",40,28.1494791264747,228.770793086123,18.8377552956053,112.649858470557,0,0,0,NA,27.103454908329,768.433807896375,30.737352315855,89.154706618477,9632.13273978146,121258.533,"Northeastern Cities",997.204600982498,0.103528951263718,49.5751076114603,0.00514684638913989
"1754",34027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2694.86038041279,119391.1893,"Northeastern Cities",NA,NA,NA,NA
"1755",34029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1778.63213273978,162725.2596,"Northeastern Cities",NA,NA,NA,NA
"1756",34031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.645892351275,48177.23,"Northeastern Cities",NA,NA,NA,NA
"1757",34033,"Northeastern Cities",40,13.7008077843639,117.212168642859,9.1642491831427,112.859271058227,0,0,0,NA,191.944720341901,7233.67009679597,289.346803871839,64.8241002207098,32741.8049372724,85951.9174,"Northeastern Cities",7350.88226543883,0.224510599813353,298.511053054982,0.00911712270068425
"1758",34035,"Northeastern Cities",40,15.3137140937106,102.744461402496,10.3257425897014,109.359976808104,0,0,0,NA,12.4928419564716,400.49656431877,16.0198625727508,66.7509624298073,8040.87414002428,78182.919,"Northeastern Cities",503.241025721266,0.0625853628545598,26.3456051624522,0.00327646033300213
"1759",34037,"Northeastern Cities",40,3.13925260614644,30.759834762277,2.10443286089925,111.895834421356,0,0,0,NA,20.8672225051446,701.587111535695,28.0634844614278,60.9139713429298,10388.9113719142,134332.526,"Northeastern Cities",732.346946297972,0.0704931363913478,30.1679173223271,0.00290385741511706
"1760",34039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26616.3567,"Northeastern Cities",NA,NA,NA,NA
"1761",34041,"Northeastern Cities",40,3.32712600061086,30.648426169864,2.2137881672525,115.164496791177,0,0,0,NA,120.509377439292,4035.15642309845,161.406256923938,68.3594965436783,18928.3690813436,92343.5921,"Northeastern Cities",4065.80484926831,0.214799533535919,163.62004509119,0.0086441702604193
"1762",35001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2620.80129502226,300761.1393,"Lower Rocky Mountains",NA,NA,NA,NA
"1763",35003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2050.58680696074,1793356.1654,"Desert Southwest",NA,NA,NA,NA
"1764",35005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25161.4730878187,1571391.4833,"West Texas",NA,NA,NA,NA
"1765",35006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2198.7049777418,1175850.5167,"Lower Rocky Mountains",NA,NA,NA,NA
"1766",35007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7776.60866046135,973311.3274,"Lower Rocky Mountains",NA,NA,NA,NA
"1767",35009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173356.535815459,364029.568,"West Texas",NA,NA,NA,NA
"1768",35011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4073.24969647916,601681.8946,"Desert Southwest",NA,NA,NA,NA
"1769",35013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37688.3852691218,986316.3868,"Desert Southwest",NA,NA,NA,NA
"1770",35015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19959.1258599757,1081668.8007,"West Texas",NA,NA,NA,NA
"1771",35017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2628.08579522461,1025947.8771,"Desert Southwest",NA,NA,NA,NA
"1772",35019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5386.88789963577,784707.2132,"Desert Southwest",NA,NA,NA,NA
"1773",35021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6004.45163901255,550496.3122,"Lower Rocky Mountains",NA,NA,NA,NA
"1774",35023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10335.8963982193,890576.1778,"Desert Southwest",NA,NA,NA,NA
"1775",35025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45290.5706191825,1137406.6527,"West Texas",NA,NA,NA,NA
"1776",35027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2692.83690813436,1251253.0053,"Desert Southwest",NA,NA,NA,NA
